PLAN DE ESTUDIOS,NRC,CONECTOR  LIGA,LISTA CRUZADA,MATERIA,CURSO,SECC.,TITULO,CREDITO,LUNES,MARTES,MIERCOLES,JUEVES,VIERNES,SABADO,INICIO,FIN,SALA,TIPO,PROFESOR
PE2016,3969,,,ING,1203,1,INTRODUCCION A LA MECANICA,6,,,,13:30 -15:20,,,14/03/2022,22/06/2022,,LABT,CARTES/MORAGA CARLOS GABRIEL  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3969,,,ING,1203,1,INTRODUCCION A LA MECANICA,6,,,,10:30 -12:20,,,07/07/2022,07/07/2022,,EXAM,CARTES/MORAGA CARLOS GABRIEL  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3970,,,ING,1203,2,INTRODUCCION A LA MECANICA,6,10:30 -12:20,,,,,,14/03/2022,22/06/2022,,LABT,CISTERNAS/ELGUETA JAIME EDUARDO  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3970,,,ING,1203,2,INTRODUCCION A LA MECANICA,6,19:30 -21:20,,,,,,06/06/2022,06/06/2022,,PRBA 3,CISTERNAS/ELGUETA JAIME EDUARDO  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3970,,,ING,1203,2,INTRODUCCION A LA MECANICA,6,,10:30 -12:20,,,,,07/03/2022,22/06/2022,C-105,CLAS,CISTERNAS/ELGUETA JAIME EDUARDO  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3970,,,ING,1203,2,INTRODUCCION A LA MECANICA,6,,10:30 -12:20,,,,,12/04/2022,12/04/2022,C-105,PRBA 1,CISTERNAS/ELGUETA JAIME EDUARDO  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3970,,,ING,1203,2,INTRODUCCION A LA MECANICA,6,,10:30 -12:20,,,,,10/05/2022,10/05/2022,C-105,PRBA 2,CISTERNAS/ELGUETA JAIME EDUARDO  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3970,,,ING,1203,2,INTRODUCCION A LA MECANICA,6,,,13:30 -15:20,,,,14/03/2022,22/06/2022,,AYUD,CISTERNAS/ELGUETA JAIME EDUARDO  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3970,,,ING,1203,2,INTRODUCCION A LA MECANICA,6,,,,13:30 -15:20,,,07/03/2022,22/06/2022,H-208,CLAS,CISTERNAS/ELGUETA JAIME EDUARDO  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3970,,,ING,1203,2,INTRODUCCION A LA MECANICA,6,,,,10:30 -12:20,,,07/07/2022,07/07/2022,,EXAM,CISTERNAS/ELGUETA JAIME EDUARDO  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,3883,,,ICE,5101,1,INTRODUCCION A LA ROBOTICA,6,10:30 -12:20,,,,,,04/07/2022,04/07/2022,,EXAM,MENENDEZ/GRANIZO OSWALDO ANIBAL
PE2016,3883,,,ICE,5101,1,INTRODUCCION A LA ROBOTICA,6,,09:30 -12:20,,,,,12/04/2022,12/04/2022,,PRBA 1,MENENDEZ/GRANIZO OSWALDO ANIBAL
PE2016,3883,,,ICE,5101,1,INTRODUCCION A LA ROBOTICA,6,,09:30 -12:20,,,,,10/05/2022,10/05/2022,,PRBA 2,MENENDEZ/GRANIZO OSWALDO ANIBAL
PE2016,3883,,,ICE,5101,1,INTRODUCCION A LA ROBOTICA,6,,09:30 -12:20,,,,,07/06/2022,07/06/2022,,PRBA 3,MENENDEZ/GRANIZO OSWALDO ANIBAL
PE2016,3883,,,ICE,5101,1,INTRODUCCION A LA ROBOTICA,6,,09:30 -12:20,,,,,07/03/2022,22/06/2022,,CLAS,MENENDEZ/GRANIZO OSWALDO ANIBAL
PE2016,3979,,,ICE,4102,1,INTRODUCCION A LAS COMUNICACIO,6,,,10:30 -13:20,,,,07/03/2022,22/06/2022,,CLAS,ANGUITA/GARCIA JAIME 
PE2016,3979,,,ICE,4102,1,INTRODUCCION A LAS COMUNICACIO,6,,,10:30 -13:20,,,,13/04/2022,13/04/2022,,PRBA 1,ANGUITA/GARCIA JAIME 
PE2016,3979,,,ICE,4102,1,INTRODUCCION A LAS COMUNICACIO,6,,,10:30 -13:20,,,,01/06/2022,01/06/2022,,PRBA 2,ANGUITA/GARCIA JAIME 
PE2016,3979,,,ICE,4102,1,INTRODUCCION A LAS COMUNICACIO,6,,,10:30 -12:20,,,,06/07/2022,06/07/2022,,EXAM,ANGUITA/GARCIA JAIME 
PE2016,3979,,,ICE,4102,1,INTRODUCCION A LAS COMUNICACIO,6,,,,09:30 -11:20,,,14/03/2022,22/06/2022,L. ELECTR,LABT,ANGUITA/GARCIA JAIME 
PE2016,5806,,U3,ICI,202,1,INVERSIONES,6,09:30 -12:20,,,,,,07/03/2022,22/06/2022,H-208,CLAS,MELLA/BARAHONA JAVIER ANDRES
PE2016,5806,,U3,ICI,202,1,INVERSIONES,6,09:30 -12:20,,,,,,25/04/2022,25/04/2022,H-208,PRBA 1,MELLA/BARAHONA JAVIER ANDRES
PE2016,5806,,U3,ICI,202,1,INVERSIONES,6,09:30 -12:20,,,,,,30/05/2022,30/05/2022,H-208,PRBA 2,MELLA/BARAHONA JAVIER ANDRES
PE2016,5806,,U3,ICI,202,1,INVERSIONES,6,,,15:30 -17:20,,,,29/06/2022,29/06/2022,,EXAM,MELLA/BARAHONA JAVIER ANDRES
PE2016,5808,,U3,ICI,24,1,INVERSIONES,6,09:30 -12:20,,,,,,07/03/2022,22/06/2022,H-208,CLAS,MELLA/BARAHONA JAVIER ANDRES
PE2016,5808,,U3,ICI,24,1,INVERSIONES,6,09:30 -12:20,,,,,,25/04/2022,25/04/2022,H-208,PRBA 1,MELLA/BARAHONA JAVIER ANDRES
PE2016,5808,,U3,ICI,24,1,INVERSIONES,6,09:30 -12:20,,,,,,30/05/2022,30/05/2022,H-208,PRBA 2,MELLA/BARAHONA JAVIER ANDRES
PE2016,5808,,U3,ICI,24,1,INVERSIONES,6,,,15:30 -17:20,,,,29/06/2022,29/06/2022,,EXAM,MELLA/BARAHONA JAVIER ANDRES
PE2022,5853,,U9,ICA,5130,1,LEG. Y EVALUACION DE IMP. AMBI,6,,,13:30 -16:20,,,,14/03/2022,22/06/2022,L. ELECTR,LABT,SABANDO/DEL CASTILLO FELIPE ANDRES
PE2022,5853,,U9,ICA,5130,1,LEG. Y EVALUACION DE IMP. AMBI,6,,,13:30 -16:20,,,,23/03/2022,23/03/2022,L. ELECTR,PRBA 1,SABANDO/DEL CASTILLO FELIPE ANDRES
PE2022,5853,,U9,ICA,5130,1,LEG. Y EVALUACION DE IMP. AMBI,6,,,13:30 -16:20,,,,27/04/2022,27/04/2022,L. ELECTR,PRBA 2,SABANDO/DEL CASTILLO FELIPE ANDRES
PE2022,5853,,U9,ICA,5130,1,LEG. Y EVALUACION DE IMP. AMBI,6,,,13:30 -16:20,,,,25/05/2022,25/05/2022,L. ELECTR,PRBA 3,SABANDO/DEL CASTILLO FELIPE ANDRES
PE2022,5853,,U9,ICA,5130,1,LEG. Y EVALUACION DE IMP. AMBI,6,,,13:30 -16:20,,,,15/06/2022,15/06/2022,L. ELECTR,PRBA 4,SABANDO/DEL CASTILLO FELIPE ANDRES
PE2022,5853,,U9,ICA,5130,1,LEG. Y EVALUACION DE IMP. AMBI,6,,,10:30 -12:20,,,,29/06/2022,29/06/2022,,EXAM,SABANDO/DEL CASTILLO FELIPE ANDRES
PE2016,3981,,U9,ICA,5103,1,LEGISLACION Y EVALUACION DE IM,6,,,13:30 -16:20,,,,14/03/2022,22/06/2022,L. ELECTR,LABT,SABANDO/DEL CASTILLO FELIPE ANDRES
PE2016,3981,,U9,ICA,5103,1,LEGISLACION Y EVALUACION DE IM,6,,,13:30 -16:20,,,,23/03/2022,23/03/2022,L. ELECTR,PRBA 1,SABANDO/DEL CASTILLO FELIPE ANDRES
PE2016,3981,,U9,ICA,5103,1,LEGISLACION Y EVALUACION DE IM,6,,,13:30 -16:20,,,,27/04/2022,27/04/2022,L. ELECTR,PRBA 2,SABANDO/DEL CASTILLO FELIPE ANDRES
PE2016,3981,,U9,ICA,5103,1,LEGISLACION Y EVALUACION DE IM,6,,,13:30 -16:20,,,,25/05/2022,25/05/2022,L. ELECTR,PRBA 3,SABANDO/DEL CASTILLO FELIPE ANDRES
PE2016,3981,,U9,ICA,5103,1,LEGISLACION Y EVALUACION DE IM,6,,,13:30 -16:20,,,,15/06/2022,15/06/2022,L. ELECTR,PRBA 4,SABANDO/DEL CASTILLO FELIPE ANDRES
PE2016,3981,,U9,ICA,5103,1,LEGISLACION Y EVALUACION DE IM,6,,,10:30 -12:20,,,,29/06/2022,29/06/2022,,EXAM,SABANDO/DEL CASTILLO FELIPE ANDRES
PE2016,3985,,,ICI,5103,1,LOGISTICS,6,14:30 -17:20,,,,,,07/03/2022,22/06/2022,H-208,CLAS,TELHA/CORNEJO CLAUDIO ANDRES 
PE2016,3985,,,ICI,5103,1,LOGISTICS,6,,15:30 -17:20,,,,,14/03/2022,22/06/2022,,AYUD,TELHA/CORNEJO CLAUDIO ANDRES 
PE2016,3985,,,ICI,5103,1,LOGISTICS,6,,15:30 -17:20,,,,,12/04/2022,12/04/2022,,PRBA 1,TELHA/CORNEJO CLAUDIO ANDRES 
PE2016,3985,,,ICI,5103,1,LOGISTICS,6,,15:30 -17:20,,,,,10/05/2022,10/05/2022,,PRBA 2,TELHA/CORNEJO CLAUDIO ANDRES 
PE2016,3985,,,ICI,5103,1,LOGISTICS,6,,15:30 -17:20,,,,,14/06/2022,14/06/2022,,PRBA 3,TELHA/CORNEJO CLAUDIO ANDRES 
PE2016,3985,,,ICI,5103,1,LOGISTICS,6,,,,,15:30 -17:20,,01/07/2022,01/07/2022,,EXAM,TELHA/CORNEJO CLAUDIO ANDRES 
PE2016,3991,,,ICI,4203,1,MACROECONOMIA,6,15:30 -17:20,,,,,,14/03/2022,22/06/2022,,AYUD,CESTAU/OLIVERI GABRIEL 
PE2016,3991,,,ICI,4203,1,MACROECONOMIA,6,,,13:30 -15:20,,,,29/06/2022,29/06/2022,,EXAM,CESTAU/OLIVERI GABRIEL 
PE2016,3991,,,ICI,4203,1,MACROECONOMIA,6,,,,,16:30 -19:20,,22/04/2022,22/04/2022,C-219,PRBA 1,CESTAU/OLIVERI GABRIEL 
PE2016,3991,,,ICI,4203,1,MACROECONOMIA,6,,,,,16:30 -19:20,,10/06/2022,10/06/2022,C-219,PRBA 2,CESTAU/OLIVERI GABRIEL 
PE2016,3991,,,ICI,4203,1,MACROECONOMIA,6,,,,,16:30 -19:20,,07/03/2022,22/06/2022,C-219,CLAS,CESTAU/OLIVERI GABRIEL 
PE2022,5855,,UA,ICA,4120,1,MAQ. TRANSF. FISICA Y QUIMICA,6,10:30 -12:20,,,,,,04/07/2022,04/07/2022,,EXAM,GUERRERO/RUZ SICHEM 
PE2022,5855,,UA,ICA,4120,1,MAQ. TRANSF. FISICA Y QUIMICA,6,,13:30 -15:20,,,,,14/03/2022,22/06/2022,,AYUD,GUERRERO/RUZ SICHEM 
PE2022,5855,,UA,ICA,4120,1,MAQ. TRANSF. FISICA Y QUIMICA,6,,,11:30 -14:20,,,,07/03/2022,22/06/2022,,CLAS,GUERRERO/RUZ SICHEM 
PE2022,5855,,UA,ICA,4120,1,MAQ. TRANSF. FISICA Y QUIMICA,6,,,11:30 -14:20,,,,30/03/2022,30/03/2022,,PRBA 1,GUERRERO/RUZ SICHEM 
PE2022,5855,,UA,ICA,4120,1,MAQ. TRANSF. FISICA Y QUIMICA,6,,,11:30 -14:20,,,,27/04/2022,27/04/2022,,PRBA 2,GUERRERO/RUZ SICHEM 
PE2022,5855,,UA,ICA,4120,1,MAQ. TRANSF. FISICA Y QUIMICA,6,,,11:30 -14:20,,,,25/05/2022,25/05/2022,,PRBA 3,GUERRERO/RUZ SICHEM 
PE2022,5855,,UA,ICA,4120,1,MAQ. TRANSF. FISICA Y QUIMICA,6,,,11:30 -14:20,,,,15/06/2022,15/06/2022,,PRBA 4,GUERRERO/RUZ SICHEM 
PE2016,3993,,UA,ICA,4102,1,MAQUINAS DE TRANSFORMACION FIS,6,10:30 -12:20,,,,,,04/07/2022,04/07/2022,,EXAM,GUERRERO/RUZ SICHEM 
PE2016,3993,,UA,ICA,4102,1,MAQUINAS DE TRANSFORMACION FIS,6,,13:30 -15:20,,,,,14/03/2022,22/06/2022,,AYUD,GUERRERO/RUZ SICHEM 
PE2016,3993,,UA,ICA,4102,1,MAQUINAS DE TRANSFORMACION FIS,6,,,11:30 -14:20,,,,30/03/2022,30/03/2022,,PRBA 1,GUERRERO/RUZ SICHEM 
PE2016,3993,,UA,ICA,4102,1,MAQUINAS DE TRANSFORMACION FIS,6,,,11:30 -14:20,,,,27/04/2022,27/04/2022,,PRBA 2,GUERRERO/RUZ SICHEM 
PE2016,3993,,UA,ICA,4102,1,MAQUINAS DE TRANSFORMACION FIS,6,,,11:30 -14:20,,,,25/05/2022,25/05/2022,,PRBA 3,GUERRERO/RUZ SICHEM 
PE2016,3993,,UA,ICA,4102,1,MAQUINAS DE TRANSFORMACION FIS,6,,,11:30 -14:20,,,,15/06/2022,15/06/2022,,PRBA 4,GUERRERO/RUZ SICHEM 
PE2016,3993,,UA,ICA,4102,1,MAQUINAS DE TRANSFORMACION FIS,6,,,11:30 -14:20,,,,07/03/2022,22/06/2022,,CLAS,GUERRERO/RUZ SICHEM 
PE2016,3996,,,ICI,4102,1,MARKETING,6,19:30 -21:20,,,,,,25/04/2022,25/04/2022,,PRBA 1,GUTIERREZ/AGUERO DIEGO AUGUSTO
PE2016,5856,,,ICI,4102,2,MARKETING,6,19:30 -21:20,,,,,,25/04/2022,25/04/2022,,PRBA 1,GUTIERREZ/AGUERO DIEGO AUGUSTO
PE2016,3996,,,ICI,4102,1,MARKETING,6,,,11:30 -14:20,,,,07/03/2022,22/06/2022,R-11,CLAS,GUTIERREZ/AGUERO DIEGO AUGUSTO
PE2016,3996,,,ICI,4102,1,MARKETING,6,,,13:30 -15:20,,,,06/07/2022,06/07/2022,,EXAM,GUTIERREZ/AGUERO DIEGO AUGUSTO
PE2016,3996,,,ICI,4102,1,MARKETING,6,19:30 -21:20,,,,,,06/06/2022,06/06/2022,,PRBA 2,GUTIERREZ/AGUERO DIEGO AUGUSTO
PE2016,5856,,,ICI,4102,2,MARKETING,6,19:30 -21:20,,,,,,06/06/2022,06/06/2022,,PRBA 2,GUTIERREZ/AGUERO DIEGO AUGUSTO
PE2016,5856,,,ICI,4102,2,MARKETING,6,,11:30 -14:20,,,,,07/03/2022,22/06/2022,B-20,CLAS,GUTIERREZ/AGUERO DIEGO AUGUSTO
PE2016,5856,,,ICI,4102,2,MARKETING,6,,,13:30 -15:20,,,,06/07/2022,06/07/2022,,EXAM,GUTIERREZ/AGUERO DIEGO AUGUSTO
PE2016,3999,,,IOC,4102,1,MATERIALES DE CONSTRUCCION,6,19:30 -21:20,,,,,,04/04/2022,04/04/2022,,PRBA 1,MELO/HERNANDEZ PAULA 
PE2016,3999,,,IOC,4102,1,MATERIALES DE CONSTRUCCION,6,19:30 -21:20,,,,,,02/05/2022,02/05/2022,,PRBA 2,MELO/HERNANDEZ PAULA 
PE2016,3999,,,IOC,4102,1,MATERIALES DE CONSTRUCCION,6,19:30 -21:20,,,,,,30/05/2022,30/05/2022,,PRBA 3,MELO/HERNANDEZ PAULA 
PE2016,3999,,,IOC,4102,1,MATERIALES DE CONSTRUCCION,6,,11:30 -12:20,,,,,07/03/2022,22/06/2022,C-012,CLAS,MELO/HERNANDEZ PAULA 
PE2016,3999,,,IOC,4102,1,MATERIALES DE CONSTRUCCION,6,,,11:30 -13:20,,,,07/03/2022,22/06/2022,C-013,CLAS,MELO/HERNANDEZ PAULA 
PE2016,3999,,,IOC,4102,1,MATERIALES DE CONSTRUCCION,6,,,15:30 -17:20,,,,14/03/2022,22/06/2022,,LABT,MELO/HERNANDEZ PAULA 
PE2016,3999,,,IOC,4102,1,MATERIALES DE CONSTRUCCION,6,,,,10:30 -12:20,,,07/07/2022,07/07/2022,,EXAM,MELO/HERNANDEZ PAULA 
PE2016,4002,,,IOC,3101,1,MECANICA DE MATERIALES,6,,14:30 -15:20,,,,,07/03/2022,22/06/2022,H-101,CLAS,PAUL/QUIROZ ALVARO RAFAEL
PE2016,4002,,,IOC,3101,1,MECANICA DE MATERIALES,6,,,10:30 -12:20,,,,07/03/2022,22/06/2022,,CLAS,PAUL/QUIROZ ALVARO RAFAEL
PE2016,4002,,,IOC,3101,1,MECANICA DE MATERIALES,6,,,,13:30 -15:20,,,30/06/2022,30/06/2022,,EXAM,PAUL/QUIROZ ALVARO RAFAEL
PE2016,4002,,,IOC,3101,1,MECANICA DE MATERIALES,6,,,,,15:30 -17:20,,01/04/2022,01/04/2022,,PRBA 1,PAUL/QUIROZ ALVARO RAFAEL
PE2016,4002,,,IOC,3101,1,MECANICA DE MATERIALES,6,,,,,15:30 -17:20,,29/04/2022,29/04/2022,,PRBA 2,PAUL/QUIROZ ALVARO RAFAEL
PE2016,4002,,,IOC,3101,1,MECANICA DE MATERIALES,6,,,,,15:30 -17:20,,27/05/2022,27/05/2022,,PRBA 3,PAUL/QUIROZ ALVARO RAFAEL
PE2016,4002,,,IOC,3101,1,MECANICA DE MATERIALES,6,,,,,15:30 -17:20,,17/06/2022,17/06/2022,,PRBA 4,PAUL/QUIROZ ALVARO RAFAEL
PE2016,4002,,,IOC,3101,1,MECANICA DE MATERIALES,6,,,,,15:30 -17:20,,14/03/2022,22/06/2022,,AYUD,PAUL/QUIROZ ALVARO RAFAEL
PE2016,4035,,,ING,2103,1,MECANICA Y ONDAS,6,12:30 -14:20,,,,,,07/03/2022,22/06/2022,H-208,CLAS,CISTERNAS/ELGUETA JAIME EDUARDO  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,4035,,,ING,2103,1,MECANICA Y ONDAS,6,19:30 -21:20,,,,,,09/05/2022,09/05/2022,,PRBA 2 ,CISTERNAS/ELGUETA JAIME EDUARDO  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,4035,,,ING,2103,1,MECANICA Y ONDAS,6,,,15:30 -17:20,,,,06/07/2022,06/07/2022,,EXAM,CISTERNAS/ELGUETA JAIME EDUARDO  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,4035,,,ING,2103,1,MECANICA Y ONDAS,6,,,,08:30 -10:20,,,14/03/2022,22/06/2022,,LABT,CISTERNAS/ELGUETA JAIME EDUARDO  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,4035,,,ING,2103,1,MECANICA Y ONDAS,6,,,,17:30 -19:20,,,14/03/2022,22/06/2022,,AYUD,CISTERNAS/ELGUETA JAIME EDUARDO  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,4035,,,ING,2103,1,MECANICA Y ONDAS,6,,,,19:30 -21:20,,,09/06/2022,09/06/2022,,PRBA 3,CISTERNAS/ELGUETA JAIME EDUARDO  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,4035,,,ING,2103,1,MECANICA Y ONDAS,6,,,,,13:30 -15:20,,07/03/2022,22/06/2022,C-101,CLAS,CISTERNAS/ELGUETA JAIME EDUARDO  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,4035,,,ING,2103,1,MECANICA Y ONDAS,6,,,,,13:30 -15:20,,08/04/2022,08/04/2022,C-101,PRBA 1,CISTERNAS/ELGUETA JAIME EDUARDO  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,4036,,,ING,2103,2,MECANICA Y ONDAS,6,12:30 -14:20,,,,,,07/03/2022,22/06/2022,H-105,CLAS,CARTES/MORAGA CARLOS GABRIEL  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,4036,,,ING,2103,2,MECANICA Y ONDAS,6,19:30 -21:20,,,,,,09/05/2022,09/05/2022,,PRBA 2,CARTES/MORAGA CARLOS GABRIEL  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,4036,,,ING,2103,2,MECANICA Y ONDAS,6,,,15:30 -17:20,,,,06/07/2022,06/07/2022,,EXAM,CARTES/MORAGA CARLOS GABRIEL  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,4036,,,ING,2103,2,MECANICA Y ONDAS,6,,,,17:30 -19:20,,,14/03/2022,22/06/2022,,AYUD,CARTES/MORAGA CARLOS GABRIEL  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,4036,,,ING,2103,2,MECANICA Y ONDAS,6,,,,19:30 -21:20,,,09/06/2022,09/06/2022,,PRBA 3,CARTES/MORAGA CARLOS GABRIEL  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,4036,,,ING,2103,2,MECANICA Y ONDAS,6,,,,,13:30 -15:20,,07/03/2022,22/06/2022,H-208,CLAS,CARTES/MORAGA CARLOS GABRIEL  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,4036,,,ING,2103,2,MECANICA Y ONDAS,6,,,,,13:30 -15:20,,08/04/2022,08/04/2022,H-208,PRBA 1,CARTES/MORAGA CARLOS GABRIEL  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,4036,,,ING,2103,2,MECANICA Y ONDAS,6,,,,,08:30 -10:20,,14/03/2022,22/06/2022,,LABT,CARTES/MORAGA CARLOS GABRIEL  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,4037,,,ING,2103,3,MECANICA Y ONDAS,6,08:30 -10:20,,,,,,14/03/2022,22/06/2022,,LABT,ESCAFF/DIXON DANIEL ELIAS  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,4037,,,ING,2103,3,MECANICA Y ONDAS,6,19:30 -21:20,,,,,,09/05/2022,09/05/2022,,PRBA 2,ESCAFF/DIXON DANIEL ELIAS  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,4037,,,ING,2103,3,MECANICA Y ONDAS,6,,11:30 -13:20,,,,,07/03/2022,22/06/2022,B-34,CLAS,ESCAFF/DIXON DANIEL ELIAS  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,4037,,,ING,2103,3,MECANICA Y ONDAS,6,,,15:30 -17:20,,,,06/07/2022,06/07/2022,,EXAM,ESCAFF/DIXON DANIEL ELIAS  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,4037,,,ING,2103,3,MECANICA Y ONDAS,6,,,,17:30 -19:20,,,14/03/2022,22/06/2022,,AYUD,ESCAFF/DIXON DANIEL ELIAS  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,4037,,,ING,2103,3,MECANICA Y ONDAS,6,,,,19:30 -21:20,,,09/06/2022,09/06/2022,,PRBA 3,ESCAFF/DIXON DANIEL ELIAS  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,4037,,,ING,2103,3,MECANICA Y ONDAS,6,,,,,13:30 -15:20,,08/04/2022,08/04/2022,H-116,PRBA 1,ESCAFF/DIXON DANIEL ELIAS  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,4037,,,ING,2103,3,MECANICA Y ONDAS,6,,,,,13:30 -15:20,,07/03/2022,22/06/2022,H-116,CLAS,ESCAFF/DIXON DANIEL ELIAS  + MEDINA/ARMIJO ALEJANDRA JACQUELINE (LABT)
PE2016,4041,,,INM,10,1,MEDIO AMBIENTE Y ENERGIA,4,,,,,10:30 -12:20,,07/03/2022,22/06/2022,CEN 101,CLAS,WESTENENK/SAINT-JEAN NICOLAS 
PE2016,4043,,,ICE,5105,1,MERCADOS ELECTRICOS,6,15:30 -17:20,,,,,,07/03/2022,22/06/2022,H-204,CLAS,DE LOS HOYOS/SILVA JAIME HERNAN
PE2016,4043,,,ICE,5105,1,MERCADOS ELECTRICOS,6,15:30 -17:20,,,,,,25/04/2022,25/04/2022,H-204,PRBA 1,DE LOS HOYOS/SILVA JAIME HERNAN
PE2016,4043,,,ICE,5105,1,MERCADOS ELECTRICOS,6,15:30 -17:20,,,,,,30/05/2022,30/05/2022,H-204,PRBA 2,DE LOS HOYOS/SILVA JAIME HERNAN
PE2016,4043,,,ICE,5105,1,MERCADOS ELECTRICOS,6,,15:30 -17:20,,,,,05/07/2022,05/07/2022,,EXAM,DE LOS HOYOS/SILVA JAIME HERNAN
PE2016,4043,,,ICE,5105,1,MERCADOS ELECTRICOS,6,,,08:30 -10:20,,,,07/03/2022,22/06/2022,H-206,CLAS,DE LOS HOYOS/SILVA JAIME HERNAN
PE2016,4047,,,ICI,3102,1,METODOS ESTADISTICOS PARA LA G,6,19:30 -21:20,,,,,,25/04/2022,25/04/2022,,PRBA 1,QUIJADA/FIGUEROA SERGIO EDUARDO
PE2016,4047,,,ICI,3102,1,METODOS ESTADISTICOS PARA LA G,6,,12:30 -14:20,,,,,14/03/2022,22/06/2022,,AYUD,QUIJADA/FIGUEROA SERGIO EDUARDO
PE2016,4047,,,ICI,3102,1,METODOS ESTADISTICOS PARA LA G,6,,,,15:30 -18:20,,,07/03/2022,22/06/2022,B-33,CLAS,QUIJADA/FIGUEROA SERGIO EDUARDO
PE2016,4047,,,ICI,3102,1,METODOS ESTADISTICOS PARA LA G,6,,,,19:30 -21:20,,,26/05/2022,26/05/2022,,PRBA 2,QUIJADA/FIGUEROA SERGIO EDUARDO
PE2016,4047,,,ICI,3102,1,METODOS ESTADISTICOS PARA LA G,6,,,,,13:30 -15:20,,01/07/2022,01/07/2022,,EXAM,QUIJADA/FIGUEROA SERGIO EDUARDO
PE2016,5857,,,ICI,3102,2,METODOS ESTADISTICOS PARA LA G,6,19:30 -21:20,,,,,,25/04/2022,25/04/2022,,PRBA 1,RIVERA/BUSTOS FERNANDO 
PE2016,5857,,,ICI,3102,2,METODOS ESTADISTICOS PARA LA G,6,,12:30 -14:20,,,,,14/03/2022,22/06/2022,,AYUD,RIVERA/BUSTOS FERNANDO 
PE2016,5857,,,ICI,3102,2,METODOS ESTADISTICOS PARA LA G,6,,,,15:30 -18:20,,,07/03/2022,22/06/2022,C-218,CLAS,RIVERA/BUSTOS FERNANDO 
PE2016,5857,,,ICI,3102,2,METODOS ESTADISTICOS PARA LA G,6,,,,19:30 -21:20,,,26/05/2022,26/05/2022,,PRBA 2,RIVERA/BUSTOS FERNANDO 
PE2016,5857,,,ICI,3102,2,METODOS ESTADISTICOS PARA LA G,6,,,,,13:30 -15:20,,01/07/2022,01/07/2022,,EXAM,RIVERA/BUSTOS FERNANDO 
PE2016,4049,,,IOC,3103,1,METODOS NUMERICOS,6,10:30 -13:20,,,,,,07/03/2022,22/06/2022,C-017,CLAS,SCOTT/CONTADOR FELIPE IGNACIO + YAÑEZ/MENESES LUZ
PE2016,4049,,,IOC,3103,1,METODOS NUMERICOS,6,10:30 -13:20,,,,,,04/04/2022,04/04/2022,C-017,PRBA 1,SCOTT/CONTADOR FELIPE IGNACIO + YAÑEZ/MENESES LUZ
PE2016,4049,,,IOC,3103,1,METODOS NUMERICOS,6,10:30 -13:20,,,,,,02/05/2022,02/05/2022,C-017,PRBA 2,SCOTT/CONTADOR FELIPE IGNACIO + YAÑEZ/MENESES LUZ
PE2016,4049,,,IOC,3103,1,METODOS NUMERICOS,6,10:30 -13:20,,,,,,06/06/2022,06/06/2022,C-017,PRBA 3,SCOTT/CONTADOR FELIPE IGNACIO
